title,cue_start,cue_end,text,language,kind,vimeo_generated_speaker,matched_speaker_id,created_at,updated_at
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",533.385,537.005,"We have the first FDA, um, product approved,",en-x-autogen,captions,6,,2025-07-14T23:11:43.494Z,2025-07-14T23:11:43.494Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",537.015,540.165,"which is a chip in a pill, um, called Abilify, my site.",en-x-autogen,captions,6,,2025-07-14T23:11:43.494Z,2025-07-14T23:11:43.494Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",540.825,543.645,"Um, and we're looking at other digital opportunities.",en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",543.785,546.565,"So that prompted me to join, um, challenge.",en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",546.705,548.245,"So, so we're privately held.",en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",548.305,552.005,"We just had our, our parent company in Japan just kicked off",en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",552.105,555.485,our 100th year celebration or hundredth anniversary year.,en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",555.585,558.565,"So, you know, we're well established",en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",558.625,560.165,and not seeking funding.,en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",560.305,561.885,"And so I think I'm in a different space,",en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",561.905,563.125,or I'm handling different issues,en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",563.195,565.005,than many of you on the call.,en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",565.065,566.885,"But, um, one of the challenges that we have is",en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",566.885,568.885,"because we're privately held and we're long standing,",en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",568.985,571.645,our board is very known to us.,en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",572.025,573.645,"Um, and we are working on expanding that",en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",573.645,576.285,and going through the process of identifying potential,en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",576.285,579.445,"candidates and, um, you know,",en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",579.635,581.405,looking more for different voices.,en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",584.085,586.185,"Um, so I am gonna call Efrin.",en-x-autogen,captions,6,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",589.385,590.995,Good evening everyone. My name's Fen Garcia.,en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",591.415,594.555,I'm A-C-L-O-C-C-O here at Southwest Key Programs.,en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",595.015,596.955,"Uh, before I tell you about what Southwest Key does,",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",597.075,599.155,"I actually started off as a patent litigator, uh,",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",599.155,600.475,which is the reason I joined Tech tc.,en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",600.475,601.555,I wanna stay close to my roots.,en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",601.735,604.075,"Uh, did patent litigation for 10 years",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",604.075,606.835,"before joining a smog company here in Austin, uh,",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",607.315,610.755,"software slash IT company, and did a, was their GC",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",610.815,612.595,"and their, uh, VP",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",612.595,614.675,"of community resources for five, six years.",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",615.375,616.955,"Uh, then had an interesting opportunity",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",616.955,618.515,to join the current organization where I'm at.,en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",618.785,622.035,"It's, uh, 8,000 strong, uh, organization, uh,",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",622.355,625.155,"employee strong organization that serves about 5,000",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",625.155,627.075,unaccompanied minors at any given time.,en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",627.735,630.795,"Uh, so it's a, it's a very unique organization",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",631.375,634.115,"and, uh, like I said, I joined Tech DC too",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",634.315,637.115,"'cause I do still enjoy the technical aspects of, of law.",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",637.415,639.915,"Uh, one of the biggest issues I was brought on board",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",639.915,641.475,"for many reasons, but the biggest is kind",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",641.475,643.875,"of transformed the organization, uh, from the inside out.",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",643.875,645.795,And one of the biggest issues that I've encountered is,en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",646.315,647.675,"a board that is, uh,",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",648.345,651.115,some legacy board members had causes some heartburn.,en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",651.415,655.115,"And so trying to gently ask them to, Hey,",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",655.215,656.235,you might wanna look somewhere else.,en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",656.255,659.315,And so I'd be interested to hear people's thoughts on how to,en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",660.275,661.555,"transform a board, uh,",en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",661.555,664.115,when board members may be reticent to leave.,en-x-autogen,captions,7,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.495Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",668.375,669.635,All right. Who are you calling on next?,en-x-autogen,captions,1,,2025-07-14T23:11:43.495Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",671.895,673.835,"Uh, Dustin Carlton.",en-x-autogen,captions,7,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",676.105,677.285,"Hey, how's everybody doing?",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",677.585,680.965,"Uh, as he mentioned Dustin Carlton. I'm from Bellhop.",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",681.025,683.405,I'm the VP of Legal and Compliance.,en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",684.035,686.045,I've been at the company for about three years.,en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",686.105,687.245,"I'm in Chattanooga, Tennessee.",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",688.025,692.645,"Um, one of the reasons why I'm here at this, um,",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",693.145,695.645,"dinner seminar, um,",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",696.825,699.165,is I don't actually have a corporate background.,en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",699.565,702.085,"I was, uh, labor and employment, uh, prior",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",702.085,703.485,to going in-house.,en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",704.345,708.925,"And, um, so I'm always feeling like I'm ill-equipped, uh,",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",708.925,711.925,"to some extent, um, in the boardroom.",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",712.105,714.805,So I think it's just helpful to surround myself,en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",714.805,718.365,"as much education as possible on, on, uh, board matters.",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",719.725,723.585,"And one of the, well, there's a lot of issues, of course,",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",723.585,726.265,"running around, um, the company.",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",726.405,729.225,"But, um, you know,",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",729.225,731.265,next year we'll be seeking some additional funding,en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",731.365,735.985,"and I'm, I'm looking for additional ways just to better, um,",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",737.705,740.695,"equip the, the company going into our, our next fundraise.",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",741.555,743.335,"Um, so both with respect to the board",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",743.335,745.295,and with respect to the just general company matters.,en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",748.075,752.125,"And I'll call on, uh, Robin.",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",752.665,754.125,"No, I think you went, didn't you?",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",758.605,759.785,"No, I haven't said any Yet.",en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",759.785,760.865,Okay. I didn't have your name written down.,en-x-autogen,captions,8,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",761.465,764.105,"I was like, wait. That's okay. That's alright.",en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",764.765,767.985,"Um, I'm general counsel for a company called Token X",en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",768.765,771.185,and we tokenize sensitive data.,en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",771.365,774.545,"So, um, structured and semi-structured.",en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",775.045,778.545,"Um, it could be, um, bank account numbers,",en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",778.545,781.945,"social security numbers, phone numbers, credit card numbers,",en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",782.325,787.025,"um, started out, um, as a PCI compliance solution,",en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",788.125,789.705,but it's gotten broader than that.,en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",790.525,794.785,"And in our company, we're a, you know, compared to you guys",en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",794.785,797.385,"with 8,000 employees, we're a very small tech company,",en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",798.285,800.225,but right in the middle of due diligence,en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",800.445,801.745,for a round of funding.,en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",802.365,805.665,"And so, um, like Dustin said,",en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",806.505,809.025,I don't have a heavy corporate governance,en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",809.355,810.865,background and exposure.,en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",811.105,815.585,"I have a heavy tech contracting, et cetera, et cetera,",en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",815.855,818.505,"liaison with technical people background,",en-x-autogen,captions,9,,2025-07-14T23:11:43.496Z,2025-07-14T23:11:43.496Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",819.405,823.225,"and our board, um, I suspect it's about to change",en-x-autogen,captions,9,,2025-07-14T23:11:43.497Z,2025-07-14T23:11:43.497Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",823.335,824.705,with another round of funding.,en-x-autogen,captions,9,,2025-07-14T23:11:43.497Z,2025-07-14T23:11:43.497Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",825.565,828.225,"And, um, it's one of those situations",en-x-autogen,captions,9,,2025-07-14T23:11:43.497Z,2025-07-14T23:11:43.497Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",828.225,831.185,"where I haven't had any exposure to our board,",en-x-autogen,captions,9,,2025-07-14T23:11:43.497Z,2025-07-14T23:11:43.497Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",832.325,833.625,"but they know that, uh,",en-x-autogen,captions,9,,2025-07-14T23:11:43.497Z,2025-07-14T23:11:43.497Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",833.645,835.865,our leadership team knows that I would like that.,en-x-autogen,captions,9,,2025-07-14T23:11:43.497Z,2025-07-14T23:11:43.497Z
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",836.365,839.065,And so I'm kind of preparing for the day that all,en-x-autogen,captions,9,,2025-07-14T23:11:43.497Z,2025-07-14T23:11:43.497Z
